City,Latitude,Longitude,Name,PostalCode,State
San Antonio,22.14761572,-101.0074989,Cervecer��a 7b,78270,TX
Columbia,38.9775,-92.332396,Rock Bridge Brewing Co.,65202,Lindbergh
Fargo,46.876656,-96.789185,Drekker Brewing Company,58102,ND
Columbia,33.97038,-81.025566,Conquest Brewing Company,29201,Olympia
Cannon Beach,45.89799,-123.96118,Bill's Tavern Brewhouse,97110,OR
Stonington,41.33808835,-71.8985466,Beer'd Brewing Co,6378,Shawondassee
New York,40.75004,-73.982086,Little Shop of Hops I,10016,Nyc
Draper,40.528235,-111.858445,Garage Grill & Rpm Brewery,84020,UT
Durham,35.99164913,-78.90423865,Bull Durham Beer Company,27701,NC
Louisville,38.195628,-85.802018,Florida Distillers Co,40216,KY
Newton,41.56227,1.01789,Matoll,25266,WV
Plymouth,43.286343,-2.874524,Urban Beer,48170,MI
Alexandria,39.474964,-0.378725,The Market Craft Beer,46001,IN
Goodsprings,29.06621,-13.67641,Cervezas Malpeis,35560,AL
Akron,35.887432,-5.312724,Ceuta Star,51001,IA
South Houston,29.664688,-95.221642,S & S Beverage,77587,TX
Lewiston,9.536549,100.05491,Bees Knees Brewpub,84320,UT
Cedar Brook,41.40712,2.19082,Birra 08,8018,NJ
Wenatchee,47.523097,-120.464201,Columbia Valley Brewing,98801,Grant Road Addition
Phoenix,33.315648,-112.005465,Fry's Food and Drug,85044,AZ
Boston,42.34713071,-71.03496286,Harpoon Beer Hall,2210,MA
Englewood,39.649589,-105.003229,Dead Hipping Brewing,80110,Cherry Hl Vlg
Skowhegan,44.720917,-69.729866,Bigelow Brewing Company,4976,ME
Portsmouth,43.078643,-70.759701,A & G Homebrew Supply,3801,NH
Atlanta,33.796912,-84.369376,Ansley Wine Merchants,30324,GA
Columbus,39.988903,-83.03272,Four String Brewing,43212,Marble Cliff
Lisbon,41.83865,-91.390387,Sutliff Bar & Grill,52253,IA
Las Vegas,36.1628,-115.1035,Anc Inc,89101,NV
Independence,4.791816,-52.331585,Brasserie Guyanaise,97351,OR
Holly Springs,35.655663,-78.85283,Carolina Brewing Company,27540,NC
Las Vegas,36.043,-115.2419,Notley Brewing,89139,NV
Nashua,42.7284,-71.4474,Incredibrew,3060,NH
Cleveland,41.3712,-81.7847,Grants Drive Thru Inc,44130,OH
Thompson,41.7105,-81.0542,St Joseph Vineyards,44086,OH
Madison,41.741,-81.0195,Chalet Debonne Winery,44057,OH
Painesville,41.7038,-81.2739,B & G Beverage,44077,OH
Wickliffe,41.6236,-81.4777,Lucky 7 Beverage,44092,OH
Cleveland,41.4682,-81.7815,Paramount Distillers Inc,44111,OH
San Diego,32.879182,-117.163434,Legacy Brewing Tap and Kitchen,92121,CA
Portland,43.702858,-70.318565,Allagash Brewing Co Inc,4103,ME
Minneapolis,44.93419379,-93.23230406,Northbound Smokehouse Brewpub,55406,MN
Minneapolis,44.947304,-93.23344,Harriet Brewing Co,55406,MN
Newaygo,43.42001,-85.800056,Newaygo Brewing Co,49337,MI
Portsmouth,43.08609,-70.80322,Redhook Ale Brewery Inc,3801,NH
Middlebury,44.0294,-73.1725,Otter Creek Brewing,5753,VT
Madison,34.6859,-86.7382,Blue Pants Brewery & Tap Room,35758,AL
Morgantown,39.6546,-79.9635,Firkin And Fox,26505,WV
Milwaukee,42.9921,-87.9199,Brown's Place Llc,53215,WI
Alexandria,38.8404,-77.1194,Coca-Cola Enterprises Inc,22311,VA
Birmingham,33.3856,-86.7463,Neighborhood Brew LLC,35244,AL
Junction City,44.5908,-89.7651,Central Waters Brewing Co Inc,54443,WI
Huntsville,34.733,-86.5855,Below the Radar-Corporate Ofc,35801,AL
Washington,38.9432,-77.0628,Van Ness Wines And Liquors,20008,DC
Rosholt,44.655,-89.2826,Kozy Yak,54473,WI
Birmingham,33.5085,-86.9249,Cahaba Brewing Co,35224,AL
Bloomer,45.1013,-91.4829,Bloomer Brewing Co LLC,54724,WI
Pearland,29.555568,-95.3927,Red Robin Gourmet Burgers,77584,TX
Northfield,39.38924276,-74.55848305,Bootleggers Liquor Outlet,8225,NJ
Wilson,43.29846905,-78.82543139,Woodcock Brothers Brewing Company,14172,NY
Mansfield,42.03241044,-71.236191,Rum Runner,2048,MA
Gatlinburg,35.70752,-83.52299,Sevier Ale House,37738,TN
Crown Point,41.41584,-87.36346,Crown Brewing,46307,IN
Milford,41.2304,-73.0138,Wepawaug Brewing LLC,6460,CT
Papillion,41.15702,-96.04266,Dort's Bar & Grill,68046,NE
Jacksonville,30.345,-81.6542,Hyperion Brewing,32206,FL
Conway,43.9752,-71.1296,Tuckerman Brewing Co,3818,NH
Gilmanton Iron Works,43.4132,-71.3086,Price Family Farm,3837,NH
New Hartford,43.077,-75.2903,Brooklyn Brewery,13413,NY
Wallkill,41.5957,-74.1538,Magnanini Farm Winery,12589,NY
Santa Ana,33.7452,-117.86789,Original Mike's,92701,CA
Spokane,47.717,-117.43309,Waddell's Brewpub & Grille,99208,WA
Madison,43.0562961,-89.50493695,Granite City Food & Brewery,53719,WI
Manhattan,39.1949,-96.5446,Five Star Vending,66502,KS
Allen,33.127415,-96.660225,BJ's Restaurant & Brew House,75002,TX
Menifee,33.6818,-117.1745,BJ's Restaurant & Brew House,92584,CA
Mendocino,39.29295,-123.792854,Brewery Gulch Inn,95460,CA
Cerritos,33.8756,-118.0339,Arrowhead Syrup Sales Inc,90703,CA
Centralia,46.7713,-123.0075,Dick's Brewing Co,98531,WA
Washington,38.92654649,-76.99304835,Right Proper Brewing Production House,20017,DC
Gatlinburg,35.70754,-83.52044,Smoky Mountain Brewery,37738,TN
Arkport,42.4787,-77.6941,Element Winery Llc,14807,NY
Westfield,42.3063,-79.6046,Johnson Estate Winery,14787,NY
Himrod,42.6166,-76.944,Miles Wine Cellars,14842,NY
Cape May Court House,39.1154,-74.7968,Shore Shade Window Tinting,8210,NJ
Marlboro,41.6249,-73.9687,Royal Kedem Wine Corp,12542,NY
Jacksonville,30.3152,-81.6805,Brew Five Points,32204,FL
Decatur,33.7598,-84.305,Oak Brew Pub LLC,30030,GA
Windsor,41.9216,-72.712,Pepsi-Cola Co.,6095,CT
Peachtree City,33.408,-84.6007,Tavern on 74,30269,GA
Atlanta,33.9217,-84.3772,O'Dempsey's Brewing Co,30358,GA
Atlanta,33.9233,-84.33,Coca-Cola Enterprises Cust Dev,30346,GA
Alpharetta,34.0582,-84.3104,Backbay Trading Ltd,30009,GA
Carthage,37.1977,-94.2256,Goodman Manufacturing Co,64836,MO
Topeka,38.9877,-95.6908,Pepsi Co Inc,66609,KS
Sulphur,30.2074,-93.3326,Icee Co,70665,LA
Ocean City,38.3283,-75.0878,Cornerstone Brewing Co LLC,21842,MD
New Orleans,29.9546,-90.1927,National Fruit Flavor Co Inc,70123,LA
Gainesville,29.61472,-82.37677,Swamp Head Brewery,32608,FL
Gallup,35.5183,-108.7395,Pepsi-Cola Co,87301,NM
Ventura,34.3898,-119.2936,Old Creek Ranch Winery,93001,CA
Ventura,34.278,-119.299,Topa Topa Brewing Co,93001,CA
Saint Louis,38.61494239,-90.19771099,4 Hands Brewing Co.,63104,MO
Lake Worth,26.57,-80.1132,Major's Pub & Grill,33463,FL
Aiea,21.3875,-157.9495,Stew & Brew LLC,96701,HI
Santa Cruz,36.9666,-121.9646,New Bohemia Brewing Co,95062,CA
Ventura,34.2441,-119.2101,Poseidon Brewing Co LLC,93003,CA
Boca Raton,26.36301,-80.12371,Total Wine More,33486,FL
Ventura,34.2784,-119.2918,Leashless Brewing,93001,CA
Los Angeles,34.1396,-118.2017,Eagle Rock Brewery Public House,90041,CA
Longmont,40.1541,-105.1108,Bart Grossen Brewery,80501,CO
Miami,25.8003,-80.2008,Concrete Beach Brewery,33127,FL
Healdsburg,38.6105,-122.8692,Hafner Vineyard,95448,CA
Carefree,33.827,-111.924,Xyz Brewer,85377,AZ
Geyserville,38.6797,-122.882,"Chateau Souverain, Cafe at the Winery",95441,CA
Santa Barbara,34.4226,-119.6878,Telegraph Brewing Co Inc,93103,CA
El Dorado Hills,38.7087,-121.0834,EDH Brewing Co LLC,95762,CA
Inglewood,33.9608,-118.3746,Three Weavers,90301,CA
Tarpon Springs,28.1452,-82.7529,Silver King Brewery,34689,FL
Sacramento,38.5801,-121.4983,Ruhstaller,95814,CA
Fort Collins,40.5895,-105.0766,Compass Cider House Inc,80524,CO
Longmont,40.1586,-105.1155,Left Hand Brewing Co,80501,CO
Aurora,39.7487,-104.8384,Coda Brewing Co,80045,CO
Denver,39.7175,-104.9495,Teakoe & Co,80206,CO
Fort Collins,40.5834,-105.0422,Fort Collins Brewery,80524,CO
Athens,33.98343851,-83.34810019,Southern Brewing Company,30601,GA
Weaverville,35.7568,-82.5517,Good Bros Ginger Brew LLC,28787,NC
Charlotte,35.1809,-80.6437,Barking Duck Brewing Co,28227,NC
Asheville,35.6009,-82.5554,Habitat Brewing,28801,NC
Greensboro,36.0374,-79.7923,Mother Murphy's Labs Inc,27406,NC
Asheville,35.6035,-82.6248,Noble Cider,28806,NC
Asheboro,35.7035,-79.7984,Zoo Brew Inc,27203,NC
Stokesdale,36.2515,-79.9663,Stonefield Cellars Winery,27357,NC
Asheville,35.5892,-82.5537,Catawba Brewing,28801,NC
Wilmington,34.1032,-77.8992,Cody's III,28412,NC
Charlotte,35.2403,-80.8148,Noda Brewing Co,28205,NC
Wilmington,34.2367,-77.8271,Grand Union Pub,28405,NC
Aurora,41.764565,-88.36441,Brody's Irish Pub,60506,IL
Rockville,39.101801,-77.141612,Coca-Cola Enterprises Inc,20850,MD
Davenport,41.521305,-90.570656,Great River,52801,IA
Dickerson,39.250942,-77.379555,Sugarloaf Mountain Vineyard,20842,MD
Omaha,41.239403,-95.93332,Kurt & Clyde's,68108,NE
Boynton Beach,26.506,-80.0846,Kendall Jackson Winery,33426,FL
Oxnard,34.2262,-119.1792,Disclaimer Brewing,93036,CA
Ann Arbor,42.25855095,-83.74006603,Biercamp Artisan Sausage & Jerky,48104,MI
Portland,45.524567,-122.67301,Old Town Pizza & Brewing,97209,OR
Cambria,35.56669538,-121.0986259,927 Beer Company,93428,CA
Traverse City,44.864461,-85.517737,Chateau Grand Traverse,49686,MI
San Diego,32.74799758,-117.2502764,Pizza Port Brewing Company,92107,CA
Wildwood,28.8616,-82.0418,Snj Discount Beverages Llc,34785,FL
Woodstock,34.1025,-84.4585,Dry Country Brewing Co,30188,GA
Atlanta,33.9774,-84.3507,"Imperial Autosports, Inc.",30050,GA
Berwyn,40.06988666,-75.44429064,McKenzie Brew House,19312,PA
Charlotte,35.216417,-80.85388,Helles & Dunkel,28203,NC
Durham,35.989566,-78.895324,Ponysaurus Brewing,27701,NC
Tampa,27.95948,-82.50929,Cigar City Brewing,33607,FL
Boulder,40.0237,-105.2378,J Wells Brewery,80301,CO
Woodland Park,38.9941,-105.0541,Bierwerks,80863,CO
Saint Helena,38.5267,-122.545,Schweiger Vineyards & Winery,94574,CA
Colorado Springs,38.8329,-104.8373,Cerberus Brewing Co,80905,CO
Lafayette,39.9995,-105.1036,Liquid Mechanics,80026,CO
Boulder,40.0166,-105.2855,Institute For Brewing Studies,80302,CO
Colorado Springs,38.8796,-104.7556,Cogstone Brewing Co,80917,CO
Phoenix,33.4952,-112.0348,Helton Brewing Co,85016,AZ
Oakland,37.7995,-122.2876,Linden Street Brewery,94607,CA
Los Olivos,34.6674,-120.123,Zaca Mesa Winery,93441,CA
Tempe,33.4267,-111.9408,Blasted Barley Beer Co,85281,AZ
Healdsburg,38.6535,-122.9206,Gallo Of Sonoma-Consumer Rltns,95448,CA
Livermore,37.6528,-121.7755,Delta Brew Band,94550,CA
Kissimmee,28.3383,-81.4694,Ivanhoe Park Brewing Co,34746,FL
Fort Collins,40.5901,-105.0765,Pateros Creek Brewing Co,80524,CO
Fort Collins,40.5854,-105.008,New Belgium Brewing Company,80524,CO
Denver,39.7475,-105.024,Little Machine,80211,CO
Sacramento,38.5607,-121.5082,Dan Good Distributing Co,95818,CA
New Port Richey,28.1989,-82.7109,Brighter Days Brewing Co,34655,FL
Santa Barbara,34.4158,-119.6888,Topatopa Brewing Co,93101,CA
Miami,25.8008,-80.3278,La Casa De La Cafetera,33122,FL
Tarpon Springs,28.1646,-82.7717,St Somewhere Brewing Co,34689,FL
Folsom,38.6807,-121.1728,Lock Down Brewing Co.,95630,CA
Surprise,33.6386,-112.3578,State 48 Brewery,85374,AZ
Golden,39.7612,-105.2159,Coors Energy Co,80401,CO
Saint Helena,38.475,-122.4321,Franciscan Estate,94574,CA
Phoenix,33.413,-111.9884,Pepsi Bottling Group,85040,AZ
Phoenix,33.3472,-111.9754,Altered Element - commercial & residential only,85076,AZ
Boulder,40.0201,-105.2514,Twisted Pine,80301,CO
Calistoga,38.5637,-122.5774,Reverie Vineyard & Winery,94515,CA
Saint Helena,38.4962,-122.4702,Amici Cellars,94574,CA
Chandler,33.3042,-111.842,T'z Market Place,85225,AZ
Healdsburg,38.618561,-122.87473,Seghesio Family Vineyards,95448,CA
Denton,33.19971,-97.12026,Audacity Brew House,76205,TX
Wilmington,39.75673,-75.56286,Brew HaHa,19806,DE
Philadelphia,39.9670525,-75.1662827,Bar Hygge,19130,PA
Social Circle,33.6536,-83.7206,Fox Vineyards & Winery,30025,GA
Saint Marys,41.42762,-78.552915,Straub Brewery,15857,PA
Gatlinburg,35.71267023,-83.51530048,Davy Crocketts Tennessee Whiskey,37738,TN
Saint Louis,38.598293,-90.209041,Busch Agricultural Resources,63118,MO
Boise,43.64144,-116.237156,Brew Connoisseurs,83703,ID
Saint Louis,38.626683,-90.261278,Urban Street Brewing Co,63110,MO
Saint Louis,38.671227,-90.43451,Granite City Food & Brewery,63141,MO
Kenosha,42.5854,-87.817904,Rustic Road Brewing Co,53140,WI
Escalon,37.7942,-120.9832,Barrel Ten Quarters Circle,95320,CA
Denver,39.8118,-105.0303,Spero Winery,80221,CO
Tampa,28.0051,-82.4592,Angry Chair Brewing,33604,FL
Cambria,35.5667,-121.0985,Cambria Beer Co,93428,CA
Gilroy,36.9644,-121.5513,Rapazzini Winery,95020,CA
Englewood,39.5876,-104.8853,Resolute Brewing Co LLC,80112,CO
Tucson,32.2276,-110.9679,Crooked Tooth Brewing Co,85705,AZ
Kissimmee,28.292,-81.4076,The Brewery Barrel Bar,34746,FL
Saint Petersburg,27.8004,-82.6733,If I Brewed The World LLC,33713,FL
Loveland,40.4075,-105.1136,Big Beaver Brewing Co,80537,CO
Longwood,28.7054,-81.3265,Automotive Brewery,32750,FL
Lodi,38.132828,-121.27392,Lodi Beer Company,95240,CA
Sacramento,38.5803,-121.5016,River City Brewing Company,95814,CA
Tucson,32.2509,-110.9898,Sentinel Peak Brewing Co,85705,AZ
Hopland,38.9831,-123.1189,Jeriko Estate,95449,CA
Morgan Hill,37.1304,-121.6547,El Toro Brewpub,95037,CA
Tucson,32.2209,-110.9718,Public LLC,85701,AZ
Tucson,32.2465,-110.994,1912 Brewing Co,85745,AZ
Tucson,32.1778,-110.9178,Harbottle Brewing Co,85714,AZ
San Jose,37.334,-121.9129,J. Lohr Vineyards & Wines,95126,CA
Roseville,38.7607,-121.2949,Brewmeister LLC,95678,CA
Nipomo,34.9957,-120.4364,Monavie,93444,CA
Paso Robles,35.7165,-120.6825,R N Estate Vineyard & Winery,93446,CA
Tucson,32.351,-111.084,Coca-Cola Bottling Co,85743,AZ
Sacramento,38.6159,-121.4334,7 Up Bottling Co,95815,CA
Gilroy,37.0136,-121.6449,Sarah's Vineyard,95020,CA
Tucson,32.2266,-110.967,Coprbett Brewing,85705,AZ
Yorkville,38.9447,-123.3211,Meyer Cellars,95494,CA
Lodi,38.1515,-121.404,Sutter Home Winery,95242,CA
Longmont,40.1518,-105.1302,Skeye Brewing,80501,CO
Fountain,38.6659,-104.6758,Dirty Minds Brewery,80817,CO
Ormond Beach,29.3258,-81.0569,Peckers Pub,32176,FL
Denver,39.7807,-105.0047,Crooked Stave Co Distributing,80211,CO
Paicines,36.7282,-121.2761,Blossom Hill Winery,95043,CA
Fort Collins,40.5662,-105.0568,Rally King Brewing Inc,80525,CO
Hollister,36.7537,-121.389,De Rose Winery Inc,95023,CA
San Miguel,35.7548,-120.6794,Locatelli Vineyards,93451,CA
Colorado Springs,38.8292,-104.8202,Relic Local,80903,CO
Denver,39.7471,-104.9899,Molson Coors Brewing Co,80202,CO
Orlando,28.4894,-81.4836,Bloodhound Brew I-Dr LLC,32819,FL
Durango,37.2388,-107.8761,Ska Brewing,81303,CO
Columbia,38.9501,-92.332,Flat Branch Pub & Brewing,65201,MO
Holmen,43.9358,-91.2445,608 Brewing Co LLC,54636,WI
Littleton,44.306,-71.7712,Ammonoosuc Beer Project LLC,3561,NH
Faribault,44.29632,-93.26878,Know-How Brews Foods,55021,MN
Hattiesburg,31.3254,-89.3602,Coca-Cola Bottling Co,39402,MS
Bismarck,46.8081,-100.7417,Coca-Cola Bottling Co.,58501,ND
Great Falls,47.51,-111.3167,Front Brewing Co,59404,MT
Columbia,38.9544,-92.2111,Bur Oak Brewing Co,65201,MO
Missoula,46.9223,-114.0728,Big Sky Brewing Co,59808,MT
Chelsea,43.9653,-72.5101,Brocklebank Craft Brewing,5038,VT
Jacksonville,30.2403,-81.533,Legacy Ale Works LLC,32257,FL
Cape Canaveral,28.3996,-80.6096,Indian River Brewery Corp,32920,FL
Chattanooga,35.0625,-85.3069,Chattanooga Brewing Co,37405,TN
Cocoa Beach,28.321,-80.6114,Jonathon's Pub,32931,FL
Pompano Beach,26.2447,-80.2532,Tampa Bay Brewing Co Coral,33071,FL
Saint Johns,30.0685,-81.5441,Tabula Rasa Brewing LLC,32259,FL
Chattanooga,35.0538,-85.3106,Rythym & Brews,37402,TN
Jacksonville,30.326,-81.6567,Bold City Brewery,32202,FL
Jacksonville,30.2184,-81.6117,Wicked Barley Brewing Co,32217,FL
Jacksonville,30.2644,-81.5579,Bottlnose Brewing,32246,FL
Memphis,35.0997,-89.8694,Box Your Brew,38197,TN
San Diego,32.9123535,-117.2303238,New English Brewing Company,92121,CA
Sarasota,27.3401,-82.5399,Darwin Brewing Co LLC,34236,FL
Miami,25.9167,-80.2277,Coca Cola Enterprises,33169,FL
Winter Park,28.5934,-81.3561,Cask & Larder,32789,FL
Palm Harbor,28.083,-82.7455,Float Juice Brewery LLC,34683,FL
Sarasota,27.327,-82.4507,A-1 Beverage Systems Inc,34232,FL
Tampa,27.9858,-82.5148,Toranzo Distributors,33614,FL
Tampa,28.0328,-82.5306,Seven Up Snapple,33634,FL
Apopka,28.653,-81.4534,Fresh Brew Innovations,32703,FL
Sarasota,27.3156,-82.5268,Brew Thru Srq,34239,FL
Washington,38.9149,-76.9814,Atlas Brew Works,20002,DC
Sheboygan Falls,43.7417,-87.8047,Pepsi Bottling Group,53085,WI
Madison,34.6731,-86.7735,"Rocket Republic Brewing Company, Inc.",35758,AL
Bowie,38.9451,-76.734,DuClaw Brewing Co.,20716,MD
Linden,38.9338,-78.0485,Fox Meadow Winery Llc,22642,VA
Reston,38.979,-77.35,Alcoholic Beverage Control,20194,VA
Auburn,32.6382,-85.4798,Charred Oak Premium Spirits,36830,AL
Apopka,28.6686,-81.5228,Brew Sky Ventures Inc,32703,FL
Sarasota,27.2701,-82.4975,Brew Life Brewing Inc,34233,FL
Clearwater,27.878,-82.6933,Pair O'Dice Brewing Co,33762,FL
Bradenton,27.4963,-82.5567,Little Giant Brewery Corp,34208,FL
Tampa,28.1292,-82.3684,Linkster Tampa LLC,33647,FL
Walla Walla,46.0109,-118.345,Trust Winery,99362,WA
Hopland,38.9754,-123.0932,Brutocao Cellars,95449,CA
Gilroy,37.0416,-121.5239,Thomas Kruse Winery,95020,CA
Acampo,38.1571,-121.2618,Peirano Estate Vineyards,95220,CA
Paso Robles,35.5953,-120.6937,Firestone Walker Paso,93446,CA
Walla Walla,46.0874,-118.2723,Buty Winery,99362,WA
Walla Walla,46.0874,-118.2267,Abeja,99362,WA
Sedona,34.86625004,-111.7961454,Oak Creek Brewing,86336,AZ
Sedona,34.86251753,-111.7636156,Oak Creek Brewery And Grill,86336,AZ
Norman,35.22029525,-97.44423453,Brewhouse,73069,OK
Jacksonville,30.4814,-81.639,BJ's Restaurant & Brew House,32218,FL
Bellingham,48.7475,-122.4806,Boundary Bay Brewery & Bistro,98225,WA
Beach Haven,39.56955,-74.2364,Ship Bottom Brewery,8008,NJ
San Jose,37.50649262,15.08805438,Joyce Irish Pub,95131,CA
Traverse City,44.71511826,-85.63491321,Brewery Terra Firma,49685,MI
Worcester,42.257656,-71.797905,The Hangover Pub,1604,MA
Paso Robles,35.5741,-120.7361,Brian Benson Cellars,93446,CA
Phoenix,33.48136,-112.0176,Beck's Beverage,85016,AZ
Tempe,33.3378,-111.9694,Total Wine More,85284,AZ
Phoenix,33.49471,-112.20152,Fry's Food And Drug,85033,AZ
El Cajon,32.7955,-116.9628,El Cajon Brewing Co,92020,CA
Chula Vista,32.625,-117.0866,Sanctum Ale House,91910,CA
San Diego,32.8909,-117.1511,Nuzee,92126,CA
Ontario,34.0438,-117.5347,Coca-Cola Co Ontario Syrup,91761,CA
Redwood City,37.4838,-122.213,Seltzer Sisters Bottling Co,94063,CA
Solana Beach,32.985,-117.2692,Techno Brew,92075,CA
Encinitas,33.0459,-117.2579,Dr Alles Ginger Brew,92024,CA
Martinez,38.0048,-122.1014,Viano Winery,94553,CA
Granger,41.72675,-86.17413,Heavenly Goat Brewing Co,46530,IN
Emeryville,37.8301,-122.2897,Trader Vic's,94608,CA
Richmond,37.9435,-122.3477,Paqueteria Y Servicios,94804,CA
Upland,34.0962,-117.6781,Dale Brothers Brewery,91786,CA
Soledad,36.3899,-121.3655,Smith & Hook Winery,93960,CA
Burlingame,37.5935,-122.3697,Coca-Cola,94010,CA
Edison,35.3463,-118.8666,Giumarra Vineyards Corp,93220,CA
Blue Lake,40.8786,-123.9919,Mad River Brewing Co Tstng Rm,95525,CA
Livermore,37.6825,-121.7689,Tap 25,94550,CA
San Diego,32.772,-117.1572,BJ's Restaurant & Brewhouse,92108,CA
San Diego,32.9133,-117.1128,O'Sullivan Brothers Brewing Co,92131,CA
Vista,33.2101,-117.2346,Leverage & Flowers,92084,CA
Brooklyn,40.677099,-73.963803,Bitter & Esters,11238,NY
Ann Arbor,42.28026,-83.77844,H O M E S Brewery,48103,MI
Paso Robles,35.6274,-120.6901,Arroyo Robles Winery,93446,CA
Chattanooga,35.00750481,-85.32782946,Moccasin Bend Brewing Company,37409,TN
Chandler,33.3055925,-111.8968812,BJ's Restaurant and Brewhouse,85226,AZ
Chicago,41.96061,-87.73945,Old Irving Brewing Co.,60641,IL
Charlotte,35.18696201,-80.88136911,Olde Mecklenburg Brewery,28217,NC
Youngstown,41.1203,-80.7711,Biker Brewhouse LLC,44515,OH
Charlotte,35.2087,-80.8628,Sycamore Brewing,28203,NC
Chicago,41.8577263,-87.69205056,Lagunitas Brewing Company,60608,IL
Charlotte,35.2011032,-80.8695908,Triple C Brewing Company,28203,NC
Spokane,47.65521004,-117.4243788,Steam Plant Grill,99201,WA
Milwaukee,43.044693,-87.91122,Water Street Brewery,53202,WI
Sioux Falls,43.54903,-96.72273,Prairie Berry East Bank,57103,SD
Mount Vernon,41.92285,-91.41781,Devine Wines Inc,52314,IA
Murphysboro,37.78348,-89.33203,Big Muddy Brewing,62966,IL
Wooster,40.79953381,-81.93460662,JAFB Wooster Brewery,44691,OH
Norman,35.22138872,-97.44292873,The Abner Ale House,73069,OK
Silverton,45.0062,-122.7805,Seven Brides Brewing Inc,97381,OR
Eugene,44.0507,-123.0848,Sam Bond's Brewing,97401,OR
Hillsboro,45.3926,-123.0347,J Albin Winery Llc,97123,OR
Cottage Grove,43.7973,-123.0575,Beelabelle Brewing LLC,97424,OR
Springfield,44.0827,-123.0398,Hop Valley Brewing Co,97477,OR
Silverton,45.0203,-122.7727,Givaudan Flavors Corp,97381,OR
North Charleston,32.9268,-80.0704,Snafu Brewing Co,29418,SC
