,PostalCode,Median_Income,Population,Median_age,Keydemo_per
24124,15641,42132.0,466,46.5,0.2060085836909871
24125,15642,74752.0,44277,45.5,0.15335275651015198
24126,15644,52522.0,18537,47.2,0.1656686626746507
24127,15646,69167.0,203,49.5,0.3004926108374384
24128,15647,83482.0,223,59.9,0.0
24129,15650,59599.0,27029,45.1,0.1786599578230789
24130,15655,117944.0,176,56.3,0.0795454545454545
24131,15656,62235.0,10400,45.3,0.1458653846153846
24132,15658,60725.0,8708,54.3,0.1081763895268718
24133,15660,78438.0,460,57.2,0.0695652173913043
24134,15661,76802.0,646,35.6,0.2105263157894736
24135,15662,,235,33.4,0.4085106382978723
24136,15663,42813.0,447,49.8,0.1096196868008948
24137,15665,,1557,29.2,0.2838792549775208
24138,15666,52385.0,15795,45.8,0.1606837606837607
24139,15668,99931.0,12117,50.7,0.1081125691177684
24140,15670,52957.0,3125,54.5,0.13728
24141,15671,47051.0,655,38.6,0.18167938931297695
24142,15672,63284.0,3244,47.3,0.1344019728729963
24143,15673,48250.0,1252,50.7,0.1381789137380191
24144,15675,43973.0,895,35.4,0.1854748603351955
24145,15676,,807,33.4,0.2515489467162329
24146,15677,46250.0,346,55.3,0.1416184971098266
24147,15678,52304.0,731,45.1,0.1874145006839945
24148,15679,59350.0,2400,52.5,0.1358333333333333
24149,15680,36607.0,117,66.5,0.094017094017094
24150,15681,53523.0,4363,46.6,0.1707540683016273
24151,15683,55326.0,7638,48.0,0.1726891856506939
24152,15684,49294.0,821,53.8,0.1729598051157125
24153,15686,61725.0,780,49.6,0.1474358974358974
24154,15687,50577.0,1187,49.4,0.1550126368997472
24155,15688,54167.0,1179,45.5,0.1407972858354537
24156,15689,85592.0,218,34.8,0.4174311926605504
24157,15690,46575.0,8745,43.9,0.184333905088622
24158,15691,,74,,0.0
24159,15692,38160.0,1047,37.6,0.3085004775549188
24160,15693,,202,49.3,0.1782178217821782
24161,15695,62792.0,451,44.2,0.1175166297117516
24162,15696,63116.0,378,40.0,0.3068783068783068
24163,15697,52695.0,2884,43.9,0.1851595006934812
24164,15698,57188.0,609,62.5,0.1100164203612479
24165,15701,48419.0,34052,31.0,0.2962527898508164
24166,15710,76875.0,289,42.7,0.1453287197231834
24167,15711,59643.0,435,43.0,0.2551724137931034
24168,15712,50357.0,217,32.5,0.2119815668202765
24169,15713,26191.0,341,21.7,0.5806451612903226
24170,15714,45123.0,4742,42.9,0.1640657950231969
24171,15715,41250.0,424,44.6,0.2617924528301887
24172,15716,,967,48.7,0.1995863495346432
24173,15717,58056.0,9985,48.1,0.1599399098647972
24174,15721,49464.0,176,52.3,0.1022727272727272
24175,15722,56420.0,2282,45.1,0.1555652936021034
24176,15723,,15,,0.0
24177,15724,47609.0,2233,48.1,0.1777877295118674
24178,15725,52361.0,1602,45.3,0.1928838951310861
24179,15727,44375.0,209,27.9,0.2488038277511961
24180,15728,43087.0,3429,41.6,0.1749781277340332
24181,15729,51000.0,1443,44.9,0.1573111573111573
24182,15730,,99,27.0,0.3131313131313131
24183,15731,,187,68.0,0.0
24184,15732,54250.0,1563,46.6,0.145233525271913
24185,15733,,135,41.9,0.1037037037037037
24186,15734,38375.0,502,35.0,0.1215139442231075
24187,15736,60714.0,875,39.2,0.1611428571428571
24188,15737,45833.0,70,41.9,0.1428571428571428
24189,15738,35313.0,189,51.8,0.1428571428571428
24190,15739,58125.0,523,33.9,0.2906309751434034
24191,15741,57500.0,62,65.3,0.0
24192,15742,44444.0,991,40.3,0.1402623612512613
24193,15744,,153,29.8,0.2352941176470588
24194,15745,62750.0,217,49.3,0.1428571428571428
24195,15746,30694.0,102,62.8,0.1274509803921568
24196,15747,49048.0,1941,47.2,0.1931993817619783
24197,15748,51987.0,6584,45.6,0.1471749696233293
24198,15750,32656.0,406,31.1,0.2610837438423645
24199,15752,,54,23.3,0.6666666666666666
24200,15753,40521.0,468,41.5,0.1346153846153846
24201,15754,76596.0,770,45.3,0.1974025974025974
24202,15756,36875.0,203,41.2,0.1921182266009852
24203,15757,46691.0,1538,46.8,0.14759427828348498
24204,15759,54563.0,2997,43.1,0.1514848181514848
24205,15760,45375.0,173,47.4,0.1271676300578034
24206,15761,39519.0,140,48.7,0.2071428571428571
24207,15762,63359.0,905,44.1,0.205524861878453
24208,15764,51500.0,212,43.6,0.1745283018867924
24209,15765,68750.0,1480,53.0,0.1371621621621621
24210,15767,44752.0,14374,43.4,0.1670377069709197
24211,15770,62500.0,255,50.5,0.1647058823529411
24212,15771,47619.0,871,51.6,0.1492537313432835
24213,15772,44813.0,1589,41.4,0.1875393329137822
24214,15773,50469.0,507,49.3,0.2149901380670611
24215,15774,61389.0,2858,44.5,0.158852344296711
24216,15775,39135.0,711,40.6,0.2489451476793249
24217,15776,34219.0,54,47.5,0.1111111111111111
24218,15777,49167.0,78,59.4,0.1923076923076923
24219,15778,60625.0,155,47.6,0.1935483870967742
24220,15779,60000.0,846,52.7,0.0957446808510638
24221,15780,54063.0,147,56.5,0.1088435374149659
24222,15781,46875.0,116,38.9,0.1379310344827586
24223,15783,52708.0,95,43.8,0.2421052631578947
24224,15784,44464.0,62,56.5,0.1451612903225806
24225,15801,53414.0,19018,43.1,0.1858239562519718
24226,15821,40625.0,125,55.8,0.048
24227,15823,53333.0,1194,48.0,0.1231155778894472
24228,15824,51224.0,5146,44.7,0.1694520015546055
24229,15825,53984.0,8920,42.5,0.1804932735426009
24230,15827,62500.0,255,34.3,0.2666666666666666
24231,15828,33125.0,212,60.9,0.070754716981132
24232,15829,58750.0,1380,40.7,0.0992753623188405
24233,15832,37917.0,227,57.5,0.052863436123348
24234,15834,41705.0,4180,50.6,0.1330143540669856
24235,15840,54722.0,1942,48.8,0.1766220391349124
24236,15841,39375.0,342,43.6,0.1491228070175438
24237,15845,50938.0,3108,44.7,0.1695624195624195
24238,15846,63984.0,3462,50.4,0.1022530329289428
24239,15847,36875.0,300,54.4,0.1833333333333333
24240,15848,42500.0,1241,36.2,0.120870265914585
24241,15849,44861.0,1155,44.7,0.1826839826839826
24242,15851,43244.0,6733,40.9,0.1712461012921431
24243,15853,52553.0,6318,40.7,0.2041785375118708
24244,15856,56964.0,852,55.7,0.1596244131455399
24245,15857,53255.0,12567,48.0,0.1384578658391024
24246,15860,52188.0,1077,54.9,0.1104921077065923
24247,15861,31979.0,160,58.6,0.15
24248,15863,40357.0,208,57.3,0.1442307692307692
24249,15864,51488.0,1623,47.2,0.1521873074553296
24250,15865,39615.0,1259,48.6,0.1858617950754567
24251,15866,54583.0,259,42.1,0.2046332046332046
24252,15868,42250.0,1357,56.8,0.1002210759027266
24253,15870,55329.0,1198,47.9,0.1477462437395659
24254,15901,14853.0,3572,50.4,0.1416573348264277
24255,15902,31642.0,10969,46.1,0.1769532318351718
24256,15904,60115.0,15943,45.9,0.172113153107947
24257,15905,54028.0,19739,49.1,0.1362277724302143
24258,15906,31665.0,10803,44.2,0.1543089882440063
24259,15909,50978.0,5201,47.2,0.1620842145741203
24260,15920,53917.0,672,56.6,0.1458333333333333
24261,15921,26458.0,54,74.0,0.0555555555555555
24262,15922,36917.0,222,42.3,0.0765765765765765
24263,15923,47083.0,1672,45.6,0.1028708133971291
24264,15924,56382.0,1087,42.1,0.1600735970561177
24265,15925,47188.0,211,30.7,0.1848341232227488
24266,15926,51813.0,2452,51.4,0.130505709624796
24267,15927,48750.0,956,43.5,0.2102510460251046
24268,15928,46935.0,1762,59.3,0.0771850170261067
24269,15929,,28,55.7,0.0
24270,15930,,183,39.2,0.0
24271,15931,55769.0,8834,46.2,0.1728548788770658
24272,15934,,24,,0.0
24273,15935,60492.0,3460,47.1,0.1797687861271676
24274,15936,51181.0,1215,55.8,0.1465020576131687
24275,15937,49656.0,667,54.8,0.1574212893553223
24276,15938,53241.0,2310,49.9,0.1116883116883116
24277,15940,75441.0,3964,32.4,0.2774974772956609
24278,15942,51458.0,1789,53.0,0.1218557853549469
24279,15943,46071.0,3476,46.1,0.1789413118527042
24280,15944,54128.0,2924,50.4,0.124829001367989
24281,15945,45139.0,81,43.4,0.3086419753086419
24282,15946,53582.0,6532,46.4,0.1474280465401102
24283,15948,56071.0,552,38.0,0.2228260869565217
24284,15949,43938.0,444,52.7,0.1351351351351351
24285,15951,,507,53.6,0.0256410256410256
24286,15952,56607.0,1706,35.9,0.1647127784290738
24287,15953,,190,14.9,0.1052631578947368
24288,15954,47083.0,2159,49.5,0.143121815655396
24289,15955,59327.0,2392,40.3,0.1722408026755852
24290,15956,43158.0,2675,38.5,0.1865420560747663
24291,15957,70500.0,626,40.8,0.2332268370607028
24292,15958,68438.0,2231,40.2,0.1815329448677723
24293,15960,40125.0,378,52.7,0.0211640211640211
24294,15961,49167.0,766,47.1,0.1527415143603133
24295,15962,75833.0,173,46.1,0.1734104046242774
24296,15963,43321.0,10476,49.5,0.1627529591447117
24297,16001,55434.0,38847,46.6,0.1617628130872397
24298,16002,68421.0,15257,48.0,0.1595333289637543
24299,16020,53958.0,1153,44.6,0.1361665221162185
24300,16022,63375.0,386,40.3,0.1321243523316062
24301,16023,44636.0,4460,51.1,0.0937219730941704
24302,16024,86389.0,232,40.5,0.2284482758620689
24303,16025,72213.0,5194,46.5,0.1370812475933769
24304,16027,51458.0,256,39.5,0.16015625
24305,16028,44875.0,1615,48.0,0.1671826625386996
24306,16029,54286.0,742,41.4,0.19272237196765504
24307,16030,44375.0,297,38.3,0.2457912457912457
24308,16033,63813.0,6260,43.9,0.18210862619808305
24309,16034,70119.0,1906,39.9,0.1668415529905561
24310,16035,92083.0,146,34.9,0.3904109589041096
24311,16036,40500.0,164,62.8,0.0426829268292682
24312,16037,82536.0,4573,45.3,0.1600699759457686
24313,16038,65345.0,3592,43.4,0.1698218262806236
24314,16040,53021.0,1023,44.9,0.1896383186705767
24315,16041,52883.0,2112,43.8,0.1434659090909091
24316,16045,43125.0,996,39.3,0.2138554216867469
24317,16046,112750.0,16699,39.3,0.1630037726809988
24318,16048,80139.0,142,56.3,0.2605633802816901
24319,16049,47750.0,3080,47.1,0.1373376623376623
24320,16050,61328.0,1373,44.1,0.1471230881281864
24321,16051,54821.0,2834,46.5,0.1146788990825688
24322,16052,65541.0,2534,49.6,0.1018153117600631
24323,16053,82642.0,4518,46.8,0.1547144754316069
24324,16054,43021.0,377,52.8,0.1777188328912466
24325,16055,89909.0,7996,45.9,0.1336918459229615
24326,16056,63072.0,4785,50.5,0.135423197492163
24327,16057,51347.0,14624,23.5,0.3384163019693654
24328,16059,78573.0,8242,47.2,0.1512982285852948
24329,16061,60962.0,2556,47.8,0.1572769953051643
24330,16063,58885.0,7005,46.7,0.1603140613847252
24331,16066,106274.0,30719,40.1,0.1638399687489827
24332,16101,42090.0,32616,45.6,0.1522259013980868
24333,16102,45048.0,5581,42.4,0.1743415158573732
24334,16105,63924.0,15016,47.1,0.1594299413958444
24335,16110,68125.0,340,56.7,0.0970588235294117
24336,16111,39948.0,1249,40.8,0.1465172137710168
24337,16112,68929.0,1512,46.8,0.115079365079365
24338,16113,73125.0,475,42.1,0.16
24339,16114,53333.0,627,42.8,0.0845295055821371
24340,16115,63945.0,3324,46.1,0.1675691937424789
24341,16116,50313.0,2741,43.3,0.2174388909157242
24342,16117,52927.0,16999,42.6,0.1943643743749632
24343,16120,57457.0,2245,46.0,0.1581291759465478
24344,16121,29897.0,4668,43.6,0.1375321336760925
24345,16123,83594.0,2207,45.5,0.2301767104666968
24346,16124,51250.0,1938,47.0,0.1723426212590299
24347,16125,50170.0,16974,46.5,0.1800400612701779
24348,16127,61301.0,15599,35.9,0.2131546894031668
24349,16130,47216.0,2119,47.1,0.1764983482774894
24350,16131,62083.0,979,41.2,0.1869254341164453
24351,16132,,390,28.2,0.1282051282051282
24352,16133,61750.0,1621,43.5,0.1326341764342998
24353,16134,45329.0,3774,51.2,0.1202967673555908
24354,16136,50278.0,740,50.1,0.1527027027027027
24355,16137,60132.0,12363,45.2,0.1921863625333656
24356,16140,62552.0,170,47.5,0.1352941176470588
24357,16141,46818.0,1609,44.4,0.1721566190180236
24358,16142,60223.0,6771,30.5,0.2339388568896765
24359,16143,53508.0,2427,51.5,0.1442109600329625
24360,16145,52039.0,2750,46.2,0.1534545454545454
24361,16146,32528.0,13242,39.7,0.2028394502341036
24362,16148,56592.0,16120,49.1,0.1524193548387096
24363,16150,53909.0,6960,46.4,0.1324712643678161
24364,16151,49375.0,134,35.6,0.1567164179104477
24365,16153,60089.0,2341,48.6,0.1076463049978641
24366,16154,63882.0,2390,46.3,0.1271966527196652
24367,16155,28214.0,125,83.0,0.0
24368,16156,60489.0,2912,46.7,0.1394230769230769
24369,16157,55525.0,3071,49.9,0.1305763594920221
24370,16159,52530.0,4689,50.7,0.1409682235018127
24371,16160,43250.0,743,57.3,0.1843876177658142
24372,16161,34125.0,606,51.8,0.1501650165016501
24373,16201,51571.0,16971,47.6,0.1543220788403747
24374,16210,43108.0,931,37.7,0.1933404940923738
24375,16211,41806.0,110,57.3,0.0818181818181818
24376,16212,38750.0,312,47.5,0.1602564102564102
24377,16213,42500.0,114,36.8,0.1578947368421052
24378,16214,37961.0,10114,29.5,0.3255882934546174
24379,16217,37188.0,73,62.3,0.0273972602739726
24380,16218,55000.0,1135,41.6,0.1788546255506607
24381,16222,45819.0,2671,36.5,0.1733433171096967
24382,16223,30813.0,183,51.2,0.3005464480874317
24383,16224,57857.0,1221,43.4,0.2448812448812448
24384,16226,45168.0,7567,49.2,0.1663803356680322
24385,16228,43750.0,424,48.8,0.1556603773584905
24386,16229,66233.0,5269,45.7,0.1512620990700322
24387,16230,44821.0,419,47.1,0.1646778042959427
24388,16232,45357.0,4201,40.6,0.1799571530587955
24389,16233,45114.0,1084,51.7,0.1586715867158671
24390,16235,63750.0,1157,46.3,0.1573033707865168
24391,16236,,288,55.1,0.2569444444444444
24392,16238,62083.0,434,42.7,0.1497695852534562
24393,16239,38506.0,4952,36.4,0.3679321486268174
24394,16240,48558.0,1541,42.7,0.1589876703439325
24395,16242,48491.0,4233,47.4,0.1351287502952988
24396,16244,61875.0,376,38.1,0.1702127659574468
24397,16245,36875.0,213,41.2,0.2347417840375587
24398,16246,41250.0,257,42.4,0.1478599221789883
24399,16248,39931.0,3052,45.3,0.1811926605504587
24400,16249,55972.0,2005,43.9,0.1556109725685785
24401,16250,22356.0,544,30.5,0.2316176470588235
24402,16253,81250.0,95,31.5,0.4631578947368421
24403,16254,57969.0,3264,45.5,0.1513480392156862
24404,16255,51313.0,1573,44.5,0.1633820724729815
24405,16256,50455.0,2138,20.2,0.1735266604303087
24406,16258,45357.0,1876,39.8,0.1961620469083155
24407,16259,50962.0,1994,47.2,0.1384152457372116
24408,16260,51000.0,377,52.4,0.0610079575596817
24409,16262,56731.0,2888,48.0,0.1395429362880886
24410,16263,49643.0,261,50.5,0.057471264367816
24411,16301,44722.0,15418,43.7,0.1599429238552341
24412,16311,54861.0,516,41.5,0.1724806201550387
24413,16313,45913.0,1776,51.2,0.1548423423423423
24414,16314,60042.0,5365,42.3,0.1589934762348555
24415,16316,62045.0,5159,48.7,0.1527427796084512
24416,16317,50000.0,1321,47.5,0.1203633610900832
24417,16319,57500.0,1374,52.7,0.1775836972343522
24418,16321,43438.0,47,72.3,0.0425531914893617
24419,16322,52917.0,81,30.8,0.074074074074074
24420,16323,50023.0,15624,47.9,0.1670506912442396
24421,16326,48194.0,380,38.6,0.1605263157894736
24422,16327,54191.0,2916,42.7,0.1851851851851851
24423,16328,31313.0,346,17.3,0.1156069364161849
24424,16329,59271.0,511,47.0,0.1643835616438356
24425,16331,65568.0,58,55.3,0.1034482758620689
24426,16332,,61,23.5,0.3934426229508196
24427,16333,45000.0,309,49.5,0.2233009708737864
24428,16334,51250.0,327,47.6,0.0795107033639143
24429,16335,47447.0,27419,42.3,0.1803129216966337
24430,16340,55129.0,1705,47.6,0.1278592375366569
24431,16341,50000.0,1831,50.4,0.0983069361004915
24432,16342,59815.0,2139,51.4,0.126227208976157
24433,16343,53059.0,571,45.3,0.169877408056042
24434,16344,46250.0,458,35.4,0.1462882096069869
24435,16345,70303.0,3541,50.3,0.1112680033888732
24436,16346,51139.0,3214,46.8,0.1471686372121966
24437,16347,42988.0,2121,46.0,0.1277699198491277
24438,16350,46100.0,2577,36.8,0.1827706635622817
24439,16351,40461.0,1518,55.7,0.1258234519104084
24440,16352,53750.0,206,50.3,0.145631067961165
24441,16353,41959.0,2753,55.0,0.0770069015619324
24442,16354,43228.0,10539,44.7,0.158743713824841
24443,16360,56000.0,1305,43.1,0.1547892720306513
24444,16361,,22,65.5,0.2272727272727272
24445,16362,59219.0,968,48.9,0.137396694214876
24446,16364,59286.0,1261,45.3,0.1895321173671689
24447,16365,50051.0,17639,47.4,0.1683768921140654
24448,16370,46875.0,234,59.3,0.0213675213675213
24449,16371,44697.0,3115,49.0,0.1614767255216693
24450,16372,50263.0,448,40.3,0.1763392857142857
24451,16373,54324.0,3325,45.3,0.146766917293233
24452,16374,46827.0,1846,51.6,0.1202600216684723
24453,16401,50231.0,6780,40.8,0.2241887905604719
24454,16402,57917.0,855,46.2,0.095906432748538
24455,16403,57244.0,6790,41.0,0.2047128129602356
24456,16404,47545.0,3433,38.9,0.1570055345179143
24457,16405,47222.0,801,48.1,0.1285892634207241
24458,16406,54306.0,3069,44.2,0.1814923427826653
24459,16407,50319.0,11034,45.1,0.1699293094072865
24460,16410,66563.0,1727,47.6,0.1175448755066589
24461,16411,63438.0,1590,44.1,0.1616352201257861
24462,16412,60098.0,10629,38.8,0.2519522062282435
24463,16415,96556.0,9596,41.9,0.1234889537307211
24464,16416,38162.0,206,25.9,0.1893203883495145
24465,16417,53165.0,7861,42.9,0.1794937030912097
24466,16420,47679.0,634,42.8,0.1230283911671924
24467,16421,75063.0,2618,46.1,0.1195569136745607
24468,16422,42500.0,410,37.4,0.0560975609756097
24469,16423,51583.0,4204,41.4,0.1631779257849667
24470,16424,49770.0,4662,49.6,0.1306306306306306
24471,16426,67340.0,3548,46.4,0.1521984216459977
24472,16427,44479.0,176,34.5,0.2784090909090909
24473,16428,62324.0,12279,41.0,0.1755843309715775
24474,16433,59432.0,5148,44.4,0.1934731934731934
24475,16434,43125.0,3217,27.4,0.1942803854522847
24476,16435,54022.0,1785,43.5,0.1630252100840336
24477,16436,45179.0,865,35.3,0.14566473988439302
24478,16438,51705.0,7568,44.8,0.1818181818181818
24479,16440,57083.0,888,48.5,0.1734234234234234
24480,16441,68174.0,10562,42.0,0.1415451619011551
24481,16442,64444.0,3061,41.0,0.1541979745181313
24482,16443,44878.0,1247,45.7,0.1635926222935044
24483,16444,,1101,19.5,0.3224341507720254
24484,16501,10874.0,1829,53.6,0.3187534171678512
24485,16502,33833.0,15752,33.8,0.2760284408329101
24486,16503,25121.0,16089,29.9,0.2547703399838399
24487,16504,43050.0,15572,37.2,0.2250834831749293
24488,16505,60731.0,15911,48.5,0.1602664823078373
24489,16506,67371.0,24438,43.1,0.1808249447581635
24490,16507,36358.0,9572,30.9,0.2734015879648976
24491,16508,48956.0,16182,37.8,0.2026943517488567
24492,16509,58614.0,26863,43.5,0.2005732792316569
24493,16510,54002.0,25952,39.6,0.1756319358816276
24494,16511,50114.0,11207,42.0,0.175247613098956
24495,16546,,762,19.7,0.3989501312335958
24496,16563,,1626,19.4,0.2201722017220172
24497,16601,45465.0,31545,40.0,0.1876050087177048
24498,16602,41517.0,28968,42.2,0.1911419497376415
24499,16611,55573.0,2512,45.4,0.125796178343949
24500,16613,63882.0,1370,46.9,0.1686131386861314
24501,16616,30000.0,127,57.6,0.0314960629921259
24502,16617,61711.0,2851,38.9,0.1623991581901087
24503,16619,41071.0,313,43.7,0.134185303514377
24504,16620,54375.0,358,52.1,0.1284916201117318
24505,16621,65000.0,716,42.3,0.1899441340782122
24506,16622,59000.0,185,52.1,0.0378378378378378
24507,16623,50000.0,553,49.2,0.0976491862567811
24508,16624,68333.0,218,37.8,0.128440366972477
24509,16625,45983.0,4060,40.3,0.1778325123152709
24510,16627,42589.0,2063,45.9,0.1623848763936015
24511,16630,47820.0,4869,40.2,0.1963442185253645
24512,16631,,96,40.0,0.125
24513,16633,51250.0,278,33.2,0.2050359712230215
24514,16634,53125.0,348,45.2,0.1005747126436781
24515,16635,57193.0,12477,47.4,0.1574897811974032
24516,16636,74722.0,982,38.0,0.1446028513238289
24517,16637,48556.0,2157,47.3,0.11080203987019
24518,16638,78750.0,39,46.8,0.0512820512820512
24519,16639,48558.0,1534,47.1,0.1603650586701434
24520,16640,56806.0,670,50.4,0.1283582089552238
24521,16641,48179.0,2464,42.8,0.1599025974025974
24522,16645,59375.0,138,56.6,0.0942028985507246
24523,16646,46979.0,2271,44.3,0.1695288419198591
24524,16647,56711.0,682,52.8,0.1070381231671554
24525,16648,61557.0,14648,52.7,0.1319634079737848
24526,16650,46818.0,1749,50.3,0.1389365351629502
24527,16651,47656.0,5834,41.8,0.2384298937264312
24528,16652,49624.0,17916,41.7,0.2259991069435142
24529,16655,52196.0,1451,48.1,0.1585113714679531
24530,16656,45208.0,1293,46.5,0.1345707656612529
24531,16657,56667.0,1380,45.5,0.1268115942028985
24532,16659,39808.0,259,36.8,0.1737451737451737
24533,16661,50500.0,873,43.7,0.122565864833906
24534,16662,55926.0,5561,46.1,0.1497932026613918
24535,16664,54500.0,2091,38.8,0.1487326637972262
24536,16665,36607.0,328,36.0,0.125
24537,16666,50893.0,3067,48.0,0.1659602217150309
24538,16667,39457.0,1454,42.2,0.1320495185694635
24539,16668,53454.0,3307,48.9,0.1702449349863925
24540,16669,55547.0,2231,45.1,0.1541909457642312
24541,16670,,47,26.5,0.3191489361702128
24542,16671,52321.0,504,39.3,0.1845238095238095
24543,16672,36875.0,214,27.8,0.2897196261682243
24544,16673,60204.0,5470,40.4,0.16654478976234
24545,16674,49722.0,689,39.5,0.193033381712627
24546,16677,,337,54.0,0.201780415430267
24547,16678,48438.0,2488,46.8,0.1414790996784566
24548,16679,38333.0,767,52.9,0.1225554106910039
24549,16680,48984.0,292,56.7,0.1232876712328767
24550,16682,,39,56.2,0.0
24551,16683,63542.0,337,49.3,0.2106824925816023
24552,16685,60625.0,148,56.7,0.0878378378378378
24553,16686,50610.0,13198,43.3,0.1861645703894529
24554,16689,51667.0,466,49.3,0.1244635193133047
24555,16691,42500.0,299,52.0,0.1505016722408027
24556,16692,48750.0,655,46.6,0.1877862595419847
24557,16693,53413.0,4228,39.3,0.2154683065279092
24558,16694,27813.0,106,59.0,0.0283018867924528
24559,16695,63958.0,1193,35.1,0.2120704107292539
24560,16701,47442.0,17126,40.8,0.1918720074740161
24561,16720,47431.0,1294,49.2,0.1545595054095827
24562,16724,42143.0,118,55.5,0.135593220338983
24563,16725,49250.0,268,30.3,0.4291044776119403
24564,16726,52614.0,737,41.8,0.2103120759837177
24565,16727,74338.0,250,25.4,0.35200000000000004
24566,16728,74167.0,52,51.3,0.1923076923076923
24567,16729,47167.0,917,40.8,0.1494002181025081
24568,16730,36328.0,76,63.3,0.0394736842105263
24569,16731,51599.0,2341,48.3,0.1388295600170867
24570,16732,57500.0,238,55.5,0.2647058823529412
24571,16733,37857.0,161,56.3,0.093167701863354
24572,16734,48750.0,264,46.4,0.1401515151515151
24573,16735,46538.0,5875,45.0,0.1560851063829787
24574,16738,54265.0,2498,41.0,0.2638110488390712
24575,16740,45000.0,1034,38.6,0.1866537717601547
24576,16743,52275.0,3808,44.8,0.1609768907563025
24577,16744,45341.0,172,57.5,0.0348837209302325
24578,16745,58833.0,552,46.5,0.1304347826086956
24579,16746,50043.0,1248,42.4,0.1754807692307692
24580,16748,40337.0,2718,47.2,0.1475349521707137
24581,16749,50156.0,4031,45.5,0.1495906722897544
24582,16750,48291.0,505,35.8,0.2732673267326733
24583,16801,47893.0,45280,25.9,0.4624558303886926
24584,16802,,11485,19.4,0.2946451893774488
24585,16803,60765.0,25708,29.3,0.4253928738135988
24586,16820,59531.0,1327,35.3,0.1281085154483798
24587,16821,52500.0,321,56.2,0.2274143302180685
24588,16822,50174.0,2202,45.7,0.2098092643051771
24589,16823,62946.0,30367,42.3,0.2189877169295617
24590,16825,60061.0,257,26.4,0.4591439688715953
24591,16826,56905.0,461,46.4,0.071583514099783
24592,16827,105691.0,4693,43.9,0.1774984018751332
24593,16828,71232.0,4427,47.8,0.1362096227693697
24594,16829,49000.0,730,45.8,0.1246575342465753
24595,16830,47060.0,13264,46.0,0.1816194209891435
24596,16832,81250.0,526,36.1,0.1768060836501901
24597,16833,42958.0,5332,45.2,0.1650412603150787
24598,16834,49250.0,280,60.5,0.0428571428571428
24599,16835,63750.0,203,47.1,0.1921182266009852
24600,16836,55515.0,1098,47.4,0.1284153005464481
24601,16837,33839.0,197,25.8,0.1979695431472081
24602,16838,49500.0,1792,45.2,0.1540178571428571
24603,16839,52692.0,800,31.7,0.17875
24604,16840,68047.0,504,34.7,0.24801587301587305
24605,16841,61579.0,6300,43.8,0.1749206349206349
24606,16843,27234.0,578,54.8,0.1764705882352941
24607,16844,68333.0,2699,47.6,0.1678399407187847
24608,16845,54375.0,970,38.7,0.2597938144329897
24609,16847,,263,56.6,0.0874524714828897
24610,16848,43750.0,375,45.8,0.1706666666666666
24611,16849,40500.0,236,66.0,0.1059322033898305
24612,16851,85833.0,593,46.4,0.2175379426644182
24613,16852,43393.0,321,50.8,0.0591900311526479
24614,16853,28750.0,161,32.8,0.3664596273291925
24615,16854,53250.0,614,45.5,0.1596091205211726
24616,16855,,146,52.4,0.0
24617,16858,60417.0,3737,46.0,0.138078672732138
24618,16859,56250.0,566,48.2,0.1678445229681978
24619,16860,,194,51.8,0.0
24620,16861,39375.0,303,43.2,0.1353135313531353
24621,16863,48980.0,648,38.5,0.2268518518518518
24622,16865,98401.0,1949,45.7,0.2314007183170857
24623,16866,44230.0,10072,45.2,0.1615369340746624
24624,16868,50385.0,400,64.4,0.06
24625,16870,98636.0,7298,42.9,0.1268840778295423
24626,16871,48333.0,30,60.0,0.1
24627,16872,58452.0,1893,23.6,0.1774960380348653
24628,16874,62625.0,1327,46.5,0.1627731725697061
24629,16875,56616.0,4081,44.6,0.1499632443028669
24630,16876,46250.0,267,48.4,0.1610486891385767
24631,16877,71250.0,2092,42.8,0.2002868068833652
24632,16878,51458.0,1756,48.7,0.0985193621867881
24633,16879,39271.0,411,48.1,0.0559610705596107
24634,16881,60164.0,2379,44.6,0.1361916771752837
24635,16882,46417.0,387,32.9,0.1808785529715762
24636,16901,56448.0,10245,47.7,0.1570522205954124
24637,16911,60313.0,479,41.9,0.2150313152400835
24638,16912,56838.0,2358,35.3,0.1709075487701442
24639,16914,53333.0,2224,44.7,0.1533273381294964
24640,16915,52154.0,6134,46.0,0.1483534398434952
24641,16917,48580.0,1112,53.8,0.1214028776978417
24642,16920,41477.0,1976,40.9,0.2196356275303643
24643,16921,41607.0,408,54.1,0.0833333333333333
24644,16922,41667.0,1868,51.9,0.1477516059957173
24645,16923,44531.0,1482,43.7,0.1336032388663967
24646,16925,58787.0,3484,42.0,0.1518369690011481
24647,16926,55481.0,886,46.1,0.1489841986455982
24648,16927,41563.0,494,53.6,0.1133603238866396
24649,16928,52500.0,1479,41.0,0.2041920216362407
24650,16929,56250.0,2529,44.1,0.1743772241992882
24651,16930,51875.0,1237,47.2,0.137429264349232
24652,16932,56607.0,867,32.2,0.19607843137254896
24653,16933,45929.0,6518,41.2,0.2140227063516416
24654,16935,61818.0,1177,45.6,0.1512319456244689
24655,16936,53869.0,2008,48.4,0.1399402390438247
24656,16937,65625.0,151,54.0,0.0728476821192053
24657,16938,53646.0,696,51.8,0.1005747126436781
24658,16939,51429.0,279,36.1,0.2903225806451613
24659,16940,54028.0,222,44.5,0.1306306306306306
